,Company Name,Reporting Mark,Reporting Number,index,Unit Number,Notes,Model,Serial Number,HP
3522,0.0,0.0,0.0,341,PRLX 3006,"nee WP 3523, WC 3006, PRLX 3006. Sold to PHL",PR30C,36784,
3523,0.0,0.0,0.0,342,PRLX 3011,ex-WP,GP40,37839,3000.0
3524,0.0,0.0,0.0,343,PRLX 3012,Ex-WP,GP40,37840,3000.0
3525,0.0,0.0,0.0,344,PRLX 3014,Ex-WP,GP40,37842,3000.0
3526,0.0,0.0,0.0,345,PRLX 3022,"Sold to GOMX, to CPR",GP40,37850,3000.0
3527,0.0,0.0,0.0,346,PRLX 3050,,SD40,33386,3000.0
3528,0.0,0.0,0.0,347,PRLX 3051,,SD40-2,,3000.0
3529,0.0,0.0,0.0,348,PRLX 3057,"ex-NDM/FNM 8530, ex-KCS 1318/3057",SDP40,33379,3000.0
3530,0.0,0.0,0.0,349,PRLX 3066,ex-NdeM 8574 to FNM 8574 to TFM 1343 to PRLX 3066,SD40,38931,3000.0
3531,0.0,0.0,0.0,350,PRLX 3164,ex kcs 676,SD40-3,35843,
3532,0.0,0.0,0.0,351,PRLX 3314,,C30-7,,3000.0
3533,0.0,0.0,0.0,352,PRLX 3315,,C30-7,,3000.0
3534,0.0,0.0,0.0,353,PRLX 3412,Sold to NCIR,SW1500,34241,1500.0
3535,0.0,0.0,0.0,354,PRLX 3415,"Ex LTEX, nee UP, to GMTX.",SD38-2,776088-6,2000.0
3536,0.0,0.0,0.0,355,PRLX 3420,,SW1500,,1500.0
3537,0.0,0.0,0.0,356,PRLX 3424,,SW1500,35597,1500.0
3538,0.0,0.0,0.0,357,PRLX 3441,,SW1500,,1500.0
3539,0.0,0.0,0.0,358,PRLX 3450,,SW1500,,1500.0
3540,0.0,0.0,0.0,359,PRLX 3459,,SW1500,,1500.0
3541,0.0,0.0,0.0,360,PRLX 3463,,SW1500,,1500.0
3542,0.0,0.0,0.0,361,PRLX 3465,Ex-BN,SW1500,71605-10,1500.0
3543,0.0,0.0,0.0,362,PRLX 3480,"Operation Lifesaver unit, ex NS, ex FURX, ex BNSF, nee BN.",SD40-2,786252-30,3000.0
3544,0.0,0.0,0.0,363,PRLX 3480,"Operation Lifesaver unit, ex NS, ex FURX, ex BNSF, nee BN.",SD40-2,786252-30,3000.0
3545,0.0,0.0,0.0,364,PRLX 3510,,GP38,35379,2000.0
3546,0.0,0.0,0.0,365,PRLX 3527,Ex-MP,SD40-2,786178-21,3000.0
3547,0.0,0.0,0.0,366,PRLX 3578,"Ex NS, ex HLCX, ex BNSF, nee BN.",SD40-2,786256-90,3000.0
3548,0.0,0.0,0.0,367,PRLX 3604,Model: EMD SW1000,UNKNOWN,,
3549,0.0,0.0,0.0,368,PRLX 3604,Has a devil on it,SW1000,4610-5,1000.0
3550,0.0,0.0,0.0,369,PRLX 3608,blt 2/72 as BN 383,SW1000,4610-9,1000.0
3551,0.0,0.0,0.0,370,PRLX 3610,,GP38,,2000.0
3552,0.0,0.0,0.0,371,PRLX 3610,,SW1500,,1500.0
3553,0.0,0.0,0.0,372,PRLX 3617,Ex-CALA 3617,GP38,33280,2000.0
3554,0.0,0.0,0.0,373,PRLX 3632,"Ex BNSF, nee BN.",SW1000,35886,1000.0
3555,0.0,0.0,0.0,374,PRLX 3670,"nee BO 3807 ""Chessie System"", CSXT 2007, BAR 302, HLCX/ PRLX/SSRX 3670",GP38,33331,2000.0
3556,0.0,0.0,0.0,375,PRLX 3680,ex hlcx 3680,GP38AC,37637,2000.0
3557,0.0,0.0,0.0,376,PRLX 3757,ex ltex 3757  ex up 3757. Sold to WAMX,SD40-2,796297-99,3000.0
3558,0.0,0.0,0.0,377,PRLX 3803,,GP38,36679,2000.0
3559,0.0,0.0,0.0,378,PRLX 3804,,GP38,33682,2000.0
3560,0.0,0.0,0.0,379,PRLX 3805,,GP38,36691,2000.0
3561,0.0,0.0,0.0,380,PRLX 3806,Ex-WAMX,GP38,36671,2000.0
3562,0.0,0.0,0.0,381,PRLX 3808,,GP38,35330,2000.0
3563,0.0,0.0,0.0,382,PRLX 3813,,GP38,33694,2000.0
3564,0.0,0.0,0.0,383,PRLX 3817,,GP38-2,35417,2000.0
3565,0.0,0.0,0.0,384,PRLX 3818,ex-WAMX 3818,GP38-2,34850,2000.0
3566,0.0,0.0,0.0,385,PRLX 3863,,GP38,,2000.0
3567,0.0,0.0,0.0,386,PRLX 3865,ex-WAMX 3865 / WSOR 3806,GP38,35669,2000.0
3568,0.0,0.0,0.0,387,PRLX 3866,,GP38-2,,2000.0
3569,0.0,0.0,0.0,388,PRLX 3867,Ex-IC,GP38AC,35671,2000.0
3570,0.0,0.0,0.0,389,PRLX 3878,Former TPW/Rail America GP38 leased to Riverside Cement.,GP38,35076,2000.0
3571,0.0,0.0,0.0,390,PRLX 3902,"ex KCS 3902, exx TFM 1602. Sold to METX",SD70MAC,998109-3,4150.0
3572,0.0,0.0,0.0,391,PRLX 3904,"ex KCS 3904, exx TFM 1604. Sold to METX",SD70MAC,998109-5,4150.0
3573,0.0,0.0,0.0,392,PRLX 3906,Ex-KCS 3906,SD70MAC,998109-7,4150.0
3574,0.0,0.0,0.0,393,PRLX 3907,Sold to METX,SD70MAC,998109-8,4150.0
3575,0.0,0.0,0.0,394,PRLX 3908,Sold to METX,SD70MAC,998109-9,4150.0
3576,0.0,0.0,0.0,395,PRLX 3913,"ex KCS 3913, exx TFM 1613. Sold to METX",SD70MAC,998109-14,4150.0
3577,0.0,0.0,0.0,396,PRLX 3914,"ex KCS 3914, exx TFM 1614. Gray Ghost. Sold to METX",SD70MAC,998109-15,4150.0
3578,0.0,0.0,0.0,397,PRLX 3915,Ex-KCS 3915. Sold to METX,SD70MAC,998109-16,4150.0
3579,0.0,0.0,0.0,398,PRLX 3916,Sold to METX,SD70MAC,998109-17,4150.0
3580,0.0,0.0,0.0,399,PRLX 3917,Sold to METX,SD70MAC,998109-18,4150.0
3581,0.0,0.0,0.0,400,PRLX 3918,,SD70MAC,,4150.0
3582,0.0,0.0,0.0,401,PRLX 3920,"ex KCS 3920, exx TFM 1620",SD70MAC,998109-21,4150.0
3583,0.0,0.0,0.0,402,PRLX 3922,Ex-KCS 3922. Sold to METX,SD70MAC,998109-22,4150.0
3584,0.0,0.0,0.0,403,PRLX 3926,,SD70MAC,,4150.0
3585,0.0,0.0,0.0,404,PRLX 3927,,SD70MAC,998109-28,4150.0
3586,0.0,0.0,0.0,405,PRLX 3931,Sold to METX,SD70MAC,998109-32,4150.0
3587,0.0,0.0,0.0,406,PRLX 3932,"ex KCS 3932, exx TFM 1632. Sold to METX",SD70MAC,998109-33,4150.0
3588,0.0,0.0,0.0,407,PRLX 3934,"ex KCS 3934, exx TFM 1634. Sold to METX",SD70MAC,998109-35,4150.0
3589,0.0,0.0,0.0,408,PRLX 3938,,SD70MAC,998109-39,4150.0
3590,0.0,0.0,0.0,409,PRLX 3939,Ex-KCS 3939,SD70MAC,998109-40,4150.0
3591,0.0,0.0,0.0,410,PRLX 3944,,SD70MAC,998109-45,4150.0
3592,0.0,0.0,0.0,411,PRLX 3945,"ex KCS 3945, exx TFM 1645",SD70MAC,998109-46,4150.0
3593,0.0,0.0,0.0,412,PRLX 3946,,SD70MAC,998109-47,4150.0
3594,0.0,0.0,0.0,413,PRLX 3947,,SD70MAC,,4150.0
3595,0.0,0.0,0.0,414,PRLX 3949,,SD70MAC,,4150.0
3596,0.0,0.0,0.0,415,PRLX 3950,,SD70MAC,,4150.0
3597,0.0,0.0,0.0,416,PRLX 3951,,SD70MAC,,4150.0
3598,0.0,0.0,0.0,417,PRLX 3957,"ex KCS 3957, exx TFM 1657",SD70MAC,998109-58,4150.0
3599,0.0,0.0,0.0,418,PRLX 3958,Ex KCS. Sold to METX,SD70MAC,998109-59,4150.0
3600,0.0,0.0,0.0,419,PRLX 3959,"ex KCS 3959, exx TFM 1659",SD70MAC,998109-60,4150.0
3601,0.0,0.0,0.0,420,PRLX 3960,Sold to METX,SD70MAC,998109-61,4150.0
3602,0.0,0.0,0.0,421,PRLX 3962,Ex-KCS 3962. Sold to METX,SD70MAC,998109-63,4150.0
3603,0.0,0.0,0.0,422,PRLX 3964,,SD70MAC,998109-65,4150.0
3604,0.0,0.0,0.0,423,PRLX 3966,"Ex KCS, nee TFM, to METX.",SD70MAC,998109-67,4150.0
3605,0.0,0.0,0.0,424,PRLX 3968,,SD70MAC,998109-69,4150.0
3606,0.0,0.0,0.0,425,PRLX 3969,"ex KCS 3969, exx TFM 1669. Sold to METX",SD70MAC,998109-70,4150.0
3607,0.0,0.0,0.0,426,PRLX 3970,"ex KCS 3970, exx TFM 1670. Sold to METX",SD70MAC,998109-71,4150.0
3608,0.0,0.0,0.0,427,PRLX 3971,,SD70MAC,998109-72,4150.0
3609,0.0,0.0,0.0,428,PRLX 3973,,SD70MAC,,4150.0
3610,0.0,0.0,0.0,429,PRLX 3974,"Ex KCS, nee BNSF. Sold to METX",SD70MAC,976814-173,4150.0
3611,0.0,0.0,0.0,430,PRLX 4000,,GP40,32360,3000.0
3612,0.0,0.0,0.0,431,PRLX 4001,Model: SD40X,SD50,786286-2,3550.0
3613,0.0,0.0,0.0,432,PRLX 4002,,GP40,,3000.0
3614,0.0,0.0,0.0,433,PRLX 4003,ex.Norfolk Southern,SD50,,3550.0
3615,0.0,0.0,0.0,434,PRLX 4004,ex-NS,SD50,,3550.0
3616,0.0,0.0,0.0,435,PRLX 4012,Ex-CN 4012. Sold to CLNA,GP9RM,A839,
3617,0.0,0.0,0.0,436,PRLX 4014,Ex-CN. Sold to CLNA,GP9RM,A661,
3618,0.0,0.0,0.0,437,PRLX 4017,Built as Norfolk & Western #1338 in 8/66,GP40,31878,3000.0
3619,0.0,0.0,0.0,438,PRLX 4021,Ex KCS.,SD70ACe,20046620-022,4300.0
3620,0.0,0.0,0.0,439,PRLX 4022,Ex KCS.,SD70ACe,20046620-23,4300.0
3621,0.0,0.0,0.0,440,PRLX 4023,,SD70ACe,20046620-024,4300.0
3622,0.0,0.0,0.0,441,PRLX 4031,,SD70ACe,20066856-002,4300.0
3623,0.0,0.0,0.0,442,PRLX 4032,Ex KCS.,SD70ACe,20066856-003,4300.0
3624,0.0,0.0,0.0,443,PRLX 4033,Ex KCS.,SD70ACe,20066856-004,4300.0
3625,0.0,0.0,0.0,444,PRLX 4042,ex ns4042,B23-7,42054,2250.0
3626,0.0,0.0,0.0,445,PRLX 4048,Ex KCS.,SD70ACe,20066856-019,4300.0
3627,0.0,0.0,0.0,446,PRLX 4050,Ex KCS.,SD70ACe,20066856-021,4300.0
3628,0.0,0.0,0.0,447,PRLX 4053,"ex-NS 4053, ex-CR 1960",B23-7,42073,2250.0
3629,0.0,0.0,0.0,448,PRLX 4055,EX CR 1963,B23-7,42076,2250.0
3630,0.0,0.0,0.0,449,PRLX 4100,,SD40-2,A3336,3000.0
3631,0.0,0.0,0.0,450,PRLX 4103,,SD40M-2,,
3632,0.0,0.0,0.0,451,PRLX 4108,ex-CN,GP9RM,A1776,
3633,0.0,0.0,0.0,452,PRLX 4109,Ex-CN 4109,GP9RM,A1271,
3634,0.0,0.0,0.0,453,PRLX 4117,Ex-CN 4117,GP9RM,A849,
3635,0.0,0.0,0.0,454,PRLX 4184,,UNKNOWN,,
3636,0.0,0.0,0.0,455,PRLX 4300,Rebuilt from NS SD50 6525; 2017 for sale dead batteries: http://www.sterlin,PR43C,837073-5,
3637,0.0,0.0,0.0,456,PRLX 4305,ex-CO,GP40,38567,3000.0
3638,0.0,0.0,0.0,457,PRLX 4609,,GP59,887007-1,3000.0
3639,0.0,0.0,0.0,458,PRLX 4609,Sold to CLNA,GP9R,22831,
3640,0.0,0.0,0.0,459,PRLX 4614,Ex NS 4614,GP59,,3000.0
3641,0.0,0.0,0.0,460,PRLX 4615,"Ex-GTW, Exx-CV",GP9R,22844,
3642,0.0,0.0,0.0,461,PRLX 4617,ex-CV. Sold to CLNA,GP9R,22830,
3643,0.0,0.0,0.0,462,PRLX 4619,Ex NS 4619. Sold to WAMX,GP59,887007-11,3000.0
3644,0.0,0.0,0.0,463,PRLX 4625,Ex NS 4625. Sold to WAMX,GP59,887007-17,3000.0
3645,0.0,0.0,0.0,464,PRLX 4627,Ex GTW,GP9R,21462,
3646,0.0,0.0,0.0,465,PRLX 4629,Ex-GTW 4629,GP9R,21459,
3647,0.0,0.0,0.0,466,PRLX 4631,Sold to GNRR,GP9R,24970,
3648,0.0,0.0,0.0,467,PRLX 4678,Ex-CSX 4678,SD70M,946531-1,4000.0
3649,0.0,0.0,0.0,468,PRLX 4679,Ex-CSX 4679,SD70M,946531-2,4000.0
3650,0.0,0.0,0.0,469,PRLX 4681,Demo EMDX 7006 > CSX 4681 >PRLX 4681,SD70M,946531-4,4000.0
3651,0.0,0.0,0.0,470,PRLX 4685,"Demo EMDX 7010 > CSX 4685 ""Spirit of Mulberry"" > PRLX 4685",SD70M,946531-8,4000.0
3652,0.0,0.0,0.0,471,PRLX 4686,Ex CSX 4686,SD70M,946531-9,4000.0
3653,0.0,0.0,0.0,472,PRLX 4687,Demo EMDX 7012 > CSX 4687 >PRLX 4687,SD70M,946531-10,4000.0
3654,0.0,0.0,0.0,473,PRLX 4689,Demo EMDX 7014 > CSX 4689 >PRLX 4689,SD70M,946531-12,4000.0
3655,0.0,0.0,0.0,474,PRLX 4691,Ex-CSX 4691,SD70M,946531-14,4000.0
3656,0.0,0.0,0.0,475,PRLX 4694,,SD70M,946531-17,4000.0
3657,0.0,0.0,0.0,476,PRLX 4695,Demo EMDX 7020 > CSX 4695 > PRLX 4695,SD70M,946531-18,4000.0
3658,0.0,0.0,0.0,477,PRLX 4696,Demo EMDX 7021 > CSX 4696 > PRLX 4696,SD70M,946531-19,4000.0
3659,0.0,0.0,0.0,478,PRLX 4697,Demo EMDX 7022 > CSX 4697 > PRLX 4697,SD70M,946531-20,4000.0
3660,0.0,0.0,0.0,479,PRLX 4698,Demo EMDX 7023 > CSX 4698 > PRLX 4698,SD70M,946531-21,4000.0
3661,0.0,0.0,0.0,480,PRLX 4831,Ex-CSXT,SD70ACe,20036520-1,4300.0
3662,0.0,0.0,0.0,481,PRLX 4832,Ex-CSXT,SD70ACe,20036520-2,4300.0
3663,0.0,0.0,0.0,482,PRLX 4834,Ex-CSXT,SD70ACe,20036520-4,4300.0
3664,0.0,0.0,0.0,483,PRLX 4835,Ex-CSXT,SD70ACe,20036520-5,4300.0
3665,0.0,0.0,0.0,484,PRLX 4836,Ex-CSXT,SD70ACe,20036520-6,4300.0
3666,0.0,0.0,0.0,485,PRLX 4840,Ex-CSXT,SD70ACe,20036520-10,4300.0
3667,0.0,0.0,0.0,486,PRLX 4841,Ex-CSXT,SD70ACe,20036520-11,4300.0
3668,0.0,0.0,0.0,487,PRLX 4842,Ex-CSXT,SD70ACe,20036520-12,4300.0
3669,0.0,0.0,0.0,488,PRLX 4843,Ex-CSXT,SD70ACe,20036520-13,4300.0
3670,0.0,0.0,0.0,489,PRLX 4844,Ex-CSXT,SD70ACe,20036520-14,4300.0
3671,0.0,0.0,0.0,490,PRLX 4845,Ex-CSXT,SD70ACe,20036520-15,4300.0
3672,0.0,0.0,0.0,491,PRLX 4846,Ex-CSXT,SD70ACe,20036520-16,4300.0
3673,0.0,0.0,0.0,492,PRLX 4847,Ex-CSXT,SD70ACe,20036520-17,4300.0
3674,0.0,0.0,0.0,493,PRLX 4848,Former CSXT 4848. Sold to NSMX,SD70ACe,20036520-18,4300.0
3675,0.0,0.0,0.0,494,PRLX 4849,Ex-CSXT,SD70ACe,20036520-19,4300.0
3676,0.0,0.0,0.0,495,PRLX 4850,ex-CSXT 4850,SD70ACe,20036520-20,4300.0
3677,0.0,0.0,0.0,496,PRLX 5001,CW44-6,AC60CW,51368,
3678,0.0,0.0,0.0,497,PRLX 5002,Ex-CSX,AC60CW,51369,
3679,0.0,0.0,0.0,498,PRLX 5003,Ex-CSX,AC60CW,51370,
3680,0.0,0.0,0.0,499,PRLX 5004,,CW44-6,51371,
3681,0.0,0.0,0.0,500,PRLX 5006,,CW44-6,51373,
3682,0.0,0.0,0.0,501,PRLX 5007,Former CSX,CW44-6,51374,
3683,0.0,0.0,0.0,502,PRLX 5011,,CW44-6,51378,
3684,0.0,0.0,0.0,503,PRLX 5011,CW44-6,AC60CW,51378,
3685,0.0,0.0,0.0,504,PRLX 5012,,AC60CW,51379,
3686,0.0,0.0,0.0,505,PRLX 5013,,CW44-6,51380,
3687,0.0,0.0,0.0,506,PRLX 5014,"Ex-CSX, CW46AH actually",CW44-6,51381,
3688,0.0,0.0,0.0,507,PRLX 5015,CW44-6,AC60CW,51382,
3689,0.0,0.0,0.0,508,PRLX 5061,,GP38-2,72745-3,2000.0
3690,0.0,0.0,0.0,509,PRLX 5075,blt 10/73 as SOU 5075,GP38-2,72745-17,2000.0
3691,0.0,0.0,0.0,510,PRLX 5088,"Ex-NREX, Exx-UP, Exxx-C&NW",SD50,847049-29,3550.0
3692,0.0,0.0,0.0,511,PRLX 5228,ex-SOU 5228,GP38-2,,2000.0
3693,0.0,0.0,0.0,512,PRLX 5243,Ex-CN 5243,SD40-2W,A3270,3000.0
3694,0.0,0.0,0.0,513,PRLX 5250,,GP38-2,,2000.0
3695,0.0,0.0,0.0,514,PRLX 5255,Ex CN 5255,SD40-2W,A3282,3000.0
3696,0.0,0.0,0.0,515,PRLX 5276,ex- NS 5276,GP38-2,,2000.0
3697,0.0,0.0,0.0,516,PRLX 5282,Ex-CN 5282,SD40-2W,a3376,3000.0
3698,0.0,0.0,0.0,517,PRLX 5333,Ex-CN 5333,SD40-2W,A3884,3000.0
3699,0.0,0.0,0.0,518,PRLX 5344,Ex-CN 5344,SD40-2W,A3895,3000.0
3700,0.0,0.0,0.0,519,PRLX 5372,ex cn 5372,SD40-2,73713-5,3000.0
3701,0.0,0.0,0.0,520,PRLX 5375,ex-MP,SD40-2,73613-2,3000.0
3702,0.0,0.0,0.0,521,PRLX 5376,ex-MP,SD40-2,73613-15,3000.0
3703,0.0,0.0,0.0,522,PRLX 5383,ex-MP,SD40-2,73713-4,3000.0
3704,0.0,0.0,0.0,523,PRLX 5389,,SD40-2,A3526,3000.0
3705,0.0,0.0,0.0,524,PRLX 5398,,SD40T-2,786264-1,3000.0
3706,0.0,0.0,0.0,525,PRLX 5446,"Ex-NS, Ex CR",SD50,847032-1,3550.0
3707,0.0,0.0,0.0,526,PRLX 5456,"Ex-NREX, Exx-NS, Exxx-CR",SD50,847032-23,3550.0
3708,0.0,0.0,0.0,527,PRLX 5458,"Ex-NREX, Exx-NS, Exxx-CR",SD50,847032-25,3550.0
3709,0.0,0.0,0.0,528,PRLX 5470,"Ex-NREX, Exx-NS, Exxx-CR",SD50,857080-18,3550.0
3710,0.0,0.0,0.0,529,PRLX 5477,"Ex-CR, Retired by NS 02/01/01",SD50,857080-29,3550.0
3711,0.0,0.0,0.0,530,PRLX 5610,Model: EMD GP40,UNKNOWN,36783,
3712,0.0,0.0,0.0,531,PRLX 5610,,GP40,36783,3000.0
3713,0.0,0.0,0.0,532,PRLX 5767,,SD40-2,A3472,3000.0
3714,0.0,0.0,0.0,533,PRLX 6002,,SD60,867164-3,3800.0
3715,0.0,0.0,0.0,534,PRLX 6007,"Ex SOO 6007, CITX 6007",SD60,,3800.0
3716,0.0,0.0,0.0,535,PRLX 6010,"Ex SOO 6010, CEFX 6010",SD60,,3800.0
3717,0.0,0.0,0.0,536,PRLX 6483,"ex-ATSF 5634/5833, ex-BNSF 6483",SD45-2,7391-10,3600.0
3718,0.0,0.0,0.0,537,PRLX 6493,Ex-CSX,GP40-2,786288-13,3000.0
3719,0.0,0.0,0.0,538,PRLX 6542,Ex-B&O. Sold to TMBL,GP40,37190,3000.0
3720,0.0,0.0,0.0,539,PRLX 6618,,GP40,38523,3000.0
3721,0.0,0.0,0.0,540,PRLX 6670,Ex NS,SD60,877026-5,3800.0
3722,0.0,0.0,0.0,541,PRLX 6744,"Ex-NS, nee CR; Sold to Progress Rail 5/2019",SD60I,946530-7,3800.0
3723,0.0,0.0,0.0,542,PRLX 6749,"Ex NS, nee CR.",SD60I,946530-12,3800.0
3724,0.0,0.0,0.0,543,PRLX 6752,,SD60I,946530-22,3800.0
3725,0.0,0.0,0.0,544,PRLX 6767,ExNS 6767. Sold to WAMX,SD60M,916246-8,3800.0
3726,0.0,0.0,0.0,545,PRLX 6768,"Ex NS, nee CR.",SD60M,916246-11,3800.0
3727,0.0,0.0,0.0,546,PRLX 6770,,SD60M,916246-14,3800.0
3728,0.0,0.0,0.0,547,PRLX 6773,"Ex-NS, nee CR; Sold to Progress Rail 10/2019",SD60M,916246-20,3800.0
3729,0.0,0.0,0.0,548,PRLX 6774,Ex-BN,SD40-2,766024-2,3000.0
3730,0.0,0.0,0.0,549,PRLX 6777,"Ex-NS, nee CR; Sold to Progress Rail 10/2019",SD60M,916246-27,3800.0
3731,0.0,0.0,0.0,550,PRLX 6778,Texas Materials Sudduth plant switcher. Wrecked,SD60M,916246-28,3800.0
3732,0.0,0.0,0.0,551,PRLX 6791,"Ex-NS, nee CR; Sold to Progress Rail 10/2019",SD60M,936400-6,3800.0
3733,0.0,0.0,0.0,552,PRLX 6793,"Ex-NS, nee CR; Sold to Progress Rail 10/2019",SD60M,936400-9,3800.0
3734,0.0,0.0,0.0,553,PRLX 6799,,SD60M,936400-19,3800.0
3735,0.0,0.0,0.0,554,PRLX 6811,Texas Materials Sudduth plant switcher. Wrecked,SD60M,887033-5,3800.0
3736,0.0,0.0,0.0,555,PRLX 6924,Ex-WM,GP40-2,787172-1,3000.0
3737,0.0,0.0,0.0,556,PRLX 7003,Ex-CN 7003. Sold to CLNA,GP9RM,A837,
3738,0.0,0.0,0.0,557,PRLX 7048,Ex-CN 7048. Sold to CLNA,GP9RM,A844,
3739,0.0,0.0,0.0,558,PRLX 7063,"Ex CN, to PMRR, to FCEN.",GP9RM,A1671,
3740,0.0,0.0,0.0,559,PRLX 7079,ex-CN. Sold to NPR,GP9RM,A1533,
3741,0.0,0.0,0.0,560,PRLX 7205,Ex-CN,GP9RM,A986,
3742,0.0,0.0,0.0,561,PRLX 7231,,SD70ACU,936449-2,
3743,0.0,0.0,0.0,562,PRLX 7238,,SD70ACU,936449-9,
3744,0.0,0.0,0.0,563,PRLX 7239,,SD70ACU,936449-10,
3745,0.0,0.0,0.0,564,PRLX 7241,,SD70ACU,,
3746,0.0,0.0,0.0,565,PRLX 7250,,SD70ACU,936449-22,
3747,0.0,0.0,0.0,566,PRLX 7251,,SD70ACU,,
3748,0.0,0.0,0.0,567,PRLX 7259,,SD70ACU,,
3749,0.0,0.0,0.0,568,PRLX 7264,,SD70ACU,956613-12,
3750,0.0,0.0,0.0,569,PRLX 7271,,SD70ACU,,
3751,0.0,0.0,0.0,570,PRLX 7280,,SD70ACU,956613-28,
3752,0.0,0.0,0.0,571,PRLX 7288,,SD70ACU,,
3753,0.0,0.0,0.0,572,PRLX 7293,,SD70ACU,956613-41,
3754,0.0,0.0,0.0,573,PRLX 7307,,SD70ACU,,
3755,0.0,0.0,0.0,574,PRLX 7311,,SD70ACU,966714-79,
3756,0.0,0.0,0.0,575,PRLX 7317,,SD70ACU,976800-13,
3757,0.0,0.0,0.0,576,PRLX 7319,,SD70ACU,976800-69,
3758,0.0,0.0,0.0,577,PRLX 7321,,SD70ACU,,
3759,0.0,0.0,0.0,578,PRLX 7323,,PR43C,,
3760,0.0,0.0,0.0,579,PRLX 7324,,SD70ACU,976800-46,
3761,0.0,0.0,0.0,580,PRLX 7327,,SD70ACU,,
3762,0.0,0.0,0.0,581,PRLX 7331,,SD70ACU,986927-19,
3763,0.0,0.0,0.0,582,PRLX 7803,Ex-C&S,SD40-2,766024-12,3000.0
3764,0.0,0.0,0.0,583,PRLX 7805,ex-CS,SD40-2,766024-14,3000.0
3765,0.0,0.0,0.0,584,PRLX 7846,Ex-BN 7846,SD40-2,776057-27,3000.0
3766,0.0,0.0,0.0,585,PRLX 7847,Ex-BN 7847,SD40-2,776057-28,3000.0
3767,0.0,0.0,0.0,586,PRLX 7851,Ex-BN 7851,SD40-2,766057-32,3000.0
3768,0.0,0.0,0.0,587,PRLX 7864,Ex-BN 7864,SD40-2,786001-9,3000.0
3769,0.0,0.0,0.0,588,PRLX 7905,,SD40T-2,786174-68,3000.0
3770,0.0,0.0,0.0,589,PRLX 7913,Ex-BN 7913,SD40-2,786173-86,3000.0
3771,0.0,0.0,0.0,590,PRLX 8080,,SD80ACe,,
3772,0.0,0.0,0.0,591,PRLX 8105,"SW1200RS  (GMD A-1485, 6/58, C-249, ex-RMPX 8105, nee-CP 8105)",SW1200,A1485,1200.0
3773,0.0,0.0,0.0,592,PRLX 8119,Ex-BN,SD60M,887033-20,3800.0
3774,0.0,0.0,0.0,593,PRLX 8120,"Ex-FURX, Exx-BNSF, Exxx-BN",SD40-2,786256-31,3000.0
3775,0.0,0.0,0.0,594,PRLX 8122,Ex-BN,SD60M,887033-23,3800.0
3776,0.0,0.0,0.0,595,PRLX 8123,Ex-BN,SD60M,887033-24,3800.0
3777,0.0,0.0,0.0,596,PRLX 8124,Ex-BN,SD60M,887033-25,3800.0
3778,0.0,0.0,0.0,597,PRLX 8134,Ex-BN,SD60M,887033-35,3800.0
3779,0.0,0.0,0.0,598,PRLX 8136,Ex-BN,SD60M,887003-39,3800.0
3780,0.0,0.0,0.0,599,PRLX 8139,Ex-BN,SD60M,887033-40,3800.0
3781,0.0,0.0,0.0,600,PRLX 8140,,SD60M,887033-41,3800.0
3782,0.0,0.0,0.0,601,PRLX 8141,Ex-BN,SD60M,887033-42,3800.0
3783,0.0,0.0,0.0,602,PRLX 8142,Ex-BN,SD60M,887033-43,3800.0
3784,0.0,0.0,0.0,603,PRLX 8144,Ex-BN,SD60M,887033-45,3800.0
3785,0.0,0.0,0.0,604,PRLX 8147,Ex-BN,SD60M,887033-48,3800.0
3786,0.0,0.0,0.0,605,PRLX 8148,Ex-BN,SD60M,887033-49,3800.0
3787,0.0,0.0,0.0,606,PRLX 8149,Ex-BN,SD60M,887033-50,3800.0
3788,0.0,0.0,0.0,607,PRLX 8231,"Ex-LTEX, Exx-SP",SD40T-2,786265-2,3000.0
3789,0.0,0.0,0.0,608,PRLX 8318,"Ex-LTEX, Exx-UP, Exxx-SP",SD40T-2,776069-12,3000.0
3790,0.0,0.0,0.0,609,PRLX 8386,"Ex-NREX, Exx-SP",SD40T-2,786201-10,3000.0
3791,0.0,0.0,0.0,610,PRLX 8391,"Ex-NREX, Exx-SP",SD40T-2,786201-15,3000.0
3792,0.0,0.0,0.0,611,PRLX 8500,ex-UP,SD90MAC-H,956626-1,
3793,0.0,0.0,0.0,612,PRLX 8523,"Ex-EMLX, Exx-UP",SD90MAC-H2,976833-2,
3794,0.0,0.0,0.0,613,PRLX 8524,"Ex-EMLX, Exx-UP",SD90MAC-H2,976833-3,
3795,0.0,0.0,0.0,614,PRLX 8525,ex-UP,SD90MAC-H2,976833-4,
3796,0.0,0.0,0.0,615,PRLX 8526,,SD90MAC-H2,976833-5,
3797,0.0,0.0,0.0,616,PRLX 8530,ex-UP,SD90MAC-H2,976833-9,
3798,0.0,0.0,0.0,617,PRLX 8531,"Ex-EMLX, Exx-UP",SD90MAC-H2,976833-10,
3799,0.0,0.0,0.0,618,PRLX 8532,"Ex-EMLX, Exx-UP",SD90MAC-H2,976833-11,
3800,0.0,0.0,0.0,619,PRLX 8533,"Ex-EMLX, Exx-UP",SD90MAC-H2,976833-12,
3801,0.0,0.0,0.0,620,PRLX 8534,ex-UP,SD90MAC-H2,976833-13,
3802,0.0,0.0,0.0,621,PRLX 8535,ex-UP,SD90MAC-H2,976833-14,
